Exch,Exchange Segment,Group Name,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Trading Symbol,Lot Size,Tick Size
NSE,nse_cm,EQ,PFS,22602,0,PTC INDIA FIN SERV LTD,PFS-EQ,PFS-EQ,1,0.01
NSE,nse_cm,EQ,PITTIENG,14134,0,PITTI ENGINEERING LIMITED,PITTIENG-EQ,PITTIENG-EQ,1,0.05
NSE,nse_cm,EQ,PIXTRANS,9087,0,PIX TRANSMISSIONS LIMITED,PIXTRANS-EQ,PIXTRANS-EQ,1,0.05
NSE,nse_cm,EQ,POLYMED,25718,0,POLY MEDICURE LIMITED,POLYMED-EQ,POLYMED-EQ,1,0.05
NSE,nse_cm,EQ,POLYCAB,9590,0,POLYCAB INDIA LIMITED,POLYCAB-EQ,POLYCAB-EQ,1,0.05
NSE,nse_cm,EQ,POLICYBZR,6656,0,PB FINTECH LIMITED,POLICYBZR-EQ,POLICYBZR-EQ,1,0.05
NSE,nse_cm,EQ,POKARNA,17651,0,POKARNA LIMITED,POKARNA-EQ,POKARNA-EQ,1,0.05
NSE,nse_cm,EQ,PODDARMENT,19036,0,PODDAR PIGMENTS LIMITED,PODDARMENT-EQ,PODDARMENT-EQ,1,0.05
NSE,nse_cm,EQ,POCL,14385,0,PONDY OXIDES & CHEM LTD,POCL-EQ,POCL-EQ,1,0.05
NSE,nse_cm,EQ,PNCINFRA,9385,0,PNC INFRATECH LTD.,PNCINFRA-EQ,PNCINFRA-EQ,1,0.05
NSE,nse_cm,EQ,PNC,9342,0,PRITISH NANDY COMMUNICATI,PNC-EQ,PNC-EQ,1,0.01
NSE,nse_cm,EQ,PNBHOUSING,18908,0,PNB HOUSING FIN LTD.,PNBHOUSING-EQ,PNBHOUSING-EQ,1,0.05
NSE,nse_cm,EQ,PNBGILTS,8736,0,PNB GILTS LIMITED,PNBGILTS-EQ,PNBGILTS-EQ,1,0.01
NSE,nse_cm,EQ,PNB,10666,0,PUNJAB NATIONAL BANK,PNB-EQ,PNB-EQ,1,0.01
NSE,nse_cm,EQ,PLAZACABLE,19458,0,PLAZA WIRES LIMITED,PLAZACABLE-EQ,PLAZACABLE-EQ,1,0.01
NSE,nse_cm,EQ,PLATIND,22930,0,PLATINUM INDUSTRIES LTD,PLATIND-EQ,PLATIND-EQ,1,0.05
NSE,nse_cm,EQ,ZYDUSLIFE,7929,0,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE-EQ,ZYDUSLIFE-EQ,1,0.05
NSE,nse_cm,EQ,ZYDUSWELL,17635,0,ZYDUS WELLNESS LIMITED,ZYDUSWELL-EQ,ZYDUSWELL-EQ,1,0.05
NSE,nse_cm,EQ,181NSETEST,23447,0,181NSETEST,181NSETEST-EQ,181NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,3MINDIA,474,0,3M INDIA LIMITED,3MINDIA-EQ,3MINDIA-EQ,1,0.05
NSE,nse_cm,EQ,3IINFOLTD,6232,0,3I INFOTECH LIMITED,3IINFOLTD-EQ,3IINFOLTD-EQ,1,0.01
NSE,nse_cm,EQ,360ONE,13061,0,360 ONE WAM LIMITED,360ONE-EQ,360ONE-EQ,1,0.05
NSE,nse_cm,EQ,101NSETEST,14772,0,101NSETEST,101NSETEST-EQ,101NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,20MICRONS,16921,0,20 MICRONS LTD,20MICRONS-EQ,20MICRONS-EQ,1,0.05
NSE,nse_cm,EQ,171NSETEST,23446,0,171NSETEST,171NSETEST-EQ,171NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,161NSETEST,14784,0,161NSETEST,161NSETEST-EQ,161NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,151NSETEST,14782,0,151NSETEST,151NSETEST-EQ,151NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,141NSETEST,14781,0,141NSETEST,141NSETEST-EQ,141NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,131NSETEST,14778,0,131NSETEST,131NSETEST-EQ,131NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,111NSETEST,14774,0,111NSETEST,111NSETEST-EQ,111NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,121NSETEST,14777,0,121NSETEST,121NSETEST-EQ,121NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,11NSETEST,12841,0,11NSETEST,11NSETEST-EQ,11NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,5PAISA,445,0,5PAISA CAPITAL LIMITED,5PAISA-EQ,5PAISA-EQ,1,0.05
NSE,nse_cm,EQ,63MOONS,11868,0,63 MOONS TECHNOLOGIES LTD,63MOONS-EQ,63MOONS-EQ,1,0.05
NSE,nse_cm,EQ,021NSETEST,14751,0,021NSETEST,021NSETEST-EQ,021NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,031NSETEST,14753,0,031NSETEST,031NSETEST-EQ,031NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,041NSETEST,14755,0,041NSETEST,041NSETEST-EQ,041NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,051NSETEST,14758,0,051NSETEST,051NSETEST-EQ,051NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,061NSETEST,14762,0,061NSETEST,061NSETEST-EQ,061NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,071NSETEST,14764,0,071NSETEST,071NSETEST-EQ,071NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,081NSETEST,14767,0,081NSETEST,081NSETEST-EQ,081NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,091NSETEST,14769,0,091NSETEST,091NSETEST-EQ,091NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,NIF100BEES,29577,4,NIP IND ETF NIFTY 100,NIF100BEES-EQ,NIF100BEES-EQ,1,0.01
NSE,nse_cm,EQ,NIFTYBETF,21959,4,BFAM - NIFTYBETF,NIFTYBETF-EQ,NIFTYBETF-EQ,1,0.01
NSE,nse_cm,EQ,NIFTYBEES,10576,4,NIP IND ETF NIFTY BEES,NIFTYBEES-EQ,NIFTYBEES-EQ,1,0.01
NSE,nse_cm,EQ,NIFTY50ADD,7451,4,DSPAMC - DSPN50ETF,NIFTY50ADD-EQ,NIFTY50ADD-EQ,1,0.01
NSE,nse_cm,EQ,NIFTY1,18102,4,KOTAK NIFTY ETF,NIFTY1-EQ,NIFTY1-EQ,1,0.01
NSE,nse_cm,EQ,NIFMID150,18347,4,UTIAMC - NIFMID150,NIFMID150-EQ,NIFMID150-EQ,1,0.01
NSE,nse_cm,EQ,NIFITETF,22488,4,UTIAMC - NIFITETF,NIFITETF-EQ,NIFITETF-EQ,1,0.01
NSE,nse_cm,EQ,MULTICAP,25080,4,MIRAEAMC - MULTICAP,MULTICAP-EQ,MULTICAP-EQ,1,0.01
NSE,nse_cm,EQ,NIF5GETF,22521,4,UTIAMC - NIF5GETF,NIF5GETF-EQ,NIF5GETF-EQ,1,0.01
NSE,nse_cm,EQ,NIF10GETF,22524,4,UTIAMC - NIF10GETF,NIF10GETF-EQ,NIF10GETF-EQ,1,0.01
NSE,nse_cm,EQ,NIF100IETF,30392,4,ICICI PRUD NIFTY 100 ETF,NIF100IETF-EQ,NIF100IETF-EQ,1,0.01
NSE,nse_cm,EQ,NAVINIFTY,18668,4,NAVIAMC - NAVINIFTY,NAVINIFTY-EQ,NAVINIFTY-EQ,1,0.01
NSE,nse_cm,EQ,NEXT50IETF,4529,4,ICICIPRAMC - ICICINXT50,NEXT50IETF-EQ,NEXT50IETF-EQ,1,0.01
NSE,nse_cm,EQ,NEXT50,17181,4,MIRAEAMC - MANXT50,NEXT50-EQ,NEXT50-EQ,1,0.01
NSE,nse_cm,EQ,NETF,7838,4,TATAAML - NETF,NETF-EQ,NETF-EQ,1,0.01
NSE,nse_cm,EQ,MOVALUE,10825,4,MOTILALAMC - MOVALUE,MOVALUE-EQ,MOVALUE-EQ,1,0.01
NSE,nse_cm,EQ,MID150CASE,24077,4,ZERODHAAMC - MID150CASE,MID150CASE-EQ,MID150CASE-EQ,1,0.01
NSE,nse_cm,EQ,MIDCAP,8077,4,KOTAKMAMC - KOTAKMID50,MIDCAP-EQ,MIDCAP-EQ,1,0.01
NSE,nse_cm,EQ,MIDCAPETF,8413,4,MIRAEAMC - MAM150ETF,MIDCAPETF-EQ,MIDCAPETF-EQ,1,0.01
NSE,nse_cm,EQ,MIDCAPIETF,17152,4,ICICIPRAMC - ICICIM150,MIDCAPIETF-EQ,MIDCAPIETF-EQ,1,0.01
NSE,nse_cm,EQ,MIDQ50ADD,7456,4,DSPAMC - DSPQ50ETF,MIDQ50ADD-EQ,MIDQ50ADD-EQ,1,0.01
NSE,nse_cm,EQ,MIDSELIETF,17702,4,ICICI PRUD MIDCAP SEL ETF,MIDSELIETF-EQ,MIDSELIETF-EQ,1,0.01
NSE,nse_cm,EQ,MIDSMALL,23855,4,MIRAEAMC - MIDSMALL,MIDSMALL-EQ,MIDSMALL-EQ,1,0.01
NSE,nse_cm,EQ,MID150BEES,8506,4,NIP IND ETF MIDCAP 150,MID150BEES-EQ,MID150BEES-EQ,1,0.01
NSE,nse_cm,EQ,METALIETF,24861,4,ICICIPRAMC - METALIETF,METALIETF-EQ,METALIETF-EQ,1,0.01
NSE,nse_cm,EQ,MNC,10676,4,KOTAKMAMC - KOTAKMNC,MNC-EQ,MNC-EQ,1,0.01
NSE,nse_cm,EQ,MODEFENCE,24944,4,MOTILALAMC - MODEFENCE,MODEFENCE-EQ,MODEFENCE-EQ,1,0.01
NSE,nse_cm,EQ,MOSMALL250,23181,4,MOTILALAMC - MOSMALL250,MOSMALL250-EQ,MOSMALL250-EQ,1,0.01
NSE,nse_cm,EQ,NIFTYETF,6353,4,MIRAEAMC - MAN50ETF,NIFTYETF-EQ,NIFTYETF-EQ,1,0.01
NSE,nse_cm,EQ,MOREALTY,23184,4,MOTILALAMC - MOREALTY,MOREALTY-EQ,MOREALTY-EQ,1,0.01
NSE,nse_cm,EQ,MOQUALITY,10822,4,MOTILALAMC - MOQUALITY,MOQUALITY-EQ,MOQUALITY-EQ,1,0.01
NSE,nse_cm,EQ,MOGSEC,1507,4,MOTILALAMC - G5,MOGSEC-EQ,MOGSEC-EQ,1,0.01
NSE,nse_cm,EQ,MOHEALTH,10508,4,MOTILALAMC - MOHEALTH,MOHEALTH-EQ,MOHEALTH-EQ,1,0.01
NSE,nse_cm,EQ,MOM100,21423,4,MOTILAL OS MIDCAP100 ETF,MOM100-EQ,MOM100-EQ,1,0.01
NSE,nse_cm,EQ,MOM30IETF,10585,4,ICICIPRAMC - ICICIMOM30,MOM30IETF-EQ,MOM30IETF-EQ,1,0.01
NSE,nse_cm,EQ,MOM50,19289,4,MOTILAL OSWAL M50 ETF,MOM50-EQ,MOM50-EQ,1,0.01
NSE,nse_cm,EQ,MOMENTUM,10693,4,BIRLASLAMC - MOMENTUM,MOMENTUM-EQ,MOMENTUM-EQ,1,0.01
NSE,nse_cm,EQ,MOMOMENTUM,8182,4,MOTILALAMC - MOMOMENTUM,MOMOMENTUM-EQ,MOMOMENTUM-EQ,1,0.01
NSE,nse_cm,EQ,MON100,22739,4,MOTILAL OS NASDAQ100 ETF,MON100-EQ,MON100-EQ,1,0.01
NSE,nse_cm,EQ,MONIFTY500,19237,4,MOTILALAMC - MONIFTY500,MONIFTY500-EQ,MONIFTY500-EQ,1,0.01
NSE,nse_cm,EQ,MONQ50,7422,4,MOTILALAMC - MONQ50,MONQ50-EQ,MONQ50-EQ,1,0.01
NSE,nse_cm,EQ,MOLOWVOL,8654,4,MOTILALAMC - MOLOWVOL,MOLOWVOL-EQ,MOLOWVOL-EQ,1,0.01
NSE,nse_cm,EQ,NIFTYIETF,29553,4,ICICI PRUD NIFTY ETF,NIFTYIETF-EQ,NIFTYIETF-EQ,1,0.01
NSE,nse_cm,EQ,PHARMABEES,4973,4,NIPPONAMC - NETFPHARMA,PHARMABEES-EQ,PHARMABEES-EQ,1,0.01
NSE,nse_cm,EQ,PSUBANK,15061,4,KOTAK PSU BANK,PSUBANK-EQ,PSUBANK-EQ,1,0.01
NSE,nse_cm,EQ,PSUBANKADD,17616,4,DSPAMC - DSPPSBKETF,PSUBANKADD-EQ,PSUBANKADD-EQ,1,0.01
NSE,nse_cm,EQ,PSUBNKBEES,15032,4,NIP IND ETF PSU BANK BEES,PSUBNKBEES-EQ,PSUBNKBEES-EQ,1,0.01
NSE,nse_cm,EQ,PSUBNKIETF,14584,4,ICICIPRAMC - PSUBANKICI,PSUBNKIETF-EQ,PSUBNKIETF-EQ,1,0.01
NSE,nse_cm,EQ,NV20,11457,4,KOTAKMAMC - KTKNV20ETF,NV20-EQ,NV20-EQ,1,0.01
NSE,nse_cm,EQ,NV20BEES,9847,4,NIP IND ETF ETF NV20,NV20BEES-EQ,NV20BEES-EQ,1,0.01
NSE,nse_cm,EQ,NV20IETF,17475,4,ICICI PRUDENTIAL NV20 ETF,NV20IETF-EQ,NV20IETF-EQ,1,0.01
NSE,nse_cm,EQ,OILIETF,24533,4,ICICIPRAMC - OILIETF,OILIETF-EQ,OILIETF-EQ,1,0.01
NSE,nse_cm,EQ,NPBET,12978,4,TATAAML - NPBET,NPBET-EQ,NPBET-EQ,1,0.01
NSE,nse_cm,EQ,NIFTYQLITY,10690,4,BIRLASLAMC - NIFTYQLITY,NIFTYQLITY-EQ,NIFTYQLITY-EQ,1,0.01
NSE,nse_cm,EQ,JUNIORBEES,10939,4,NIP IND ETF JUNIOR BEES,JUNIORBEES-EQ,JUNIORBEES-EQ,1,0.01
NSE,nse_cm,EQ,INFRABEES,20072,4,NIP IND ETF INFRA BEES,INFRABEES-EQ,INFRABEES-EQ,1,0.01
NSE,nse_cm,EQ,INFRAIETF,10723,4,ICICIPRAMC - ICICIINFRA,INFRAIETF-EQ,INFRAIETF-EQ,1,0.01
NSE,nse_cm,EQ,IT,2627,4,KOTAKMAMC - KOTAKIT,IT-EQ,IT-EQ,1,0.01
NSE,nse_cm,EQ,ITBEES,19084,4,NIP IND ETF IT,ITBEES-EQ,ITBEES-EQ,1,0.01
NSE,nse_cm,EQ,ITETF,19633,4,MIRAEAMC - ITETF,ITETF-EQ,ITETF-EQ,1,0.01
NSE,nse_cm,EQ,ITETFADD,17207,4,DSPAMC - DSPITETF,ITETFADD-EQ,ITETFADD-EQ,1,0.01
NSE,nse_cm,EQ,ITIETF,22365,4,ICICIPRAMC - ICICITECH,ITIETF-EQ,ITIETF-EQ,1,0.01
NSE,nse_cm,EQ,IVZINGOLD,18292,4,INVESCO INDIA GOLD ETF,IVZINGOLD-EQ,IVZINGOLD-EQ,1,0.05
NSE,nse_cm,EQ,IVZINNIFTY,24217,4,INVESCO INDIA NIFTY ETF,IVZINNIFTY-EQ,IVZINNIFTY-EQ,1,0.01
NSE,nse_cm,EQ,MAFANG,3507,4,MIRAEAMC - MAFANG,MAFANG-EQ,MAFANG-EQ,1,0.01
NSE,nse_cm,EQ,MAHKTECH,7074,4,MIRAEAMC - MAHKTECH,MAHKTECH-EQ,MAHKTECH-EQ,1,0.01
NSE,nse_cm,EQ,LOWVOL,14786,4,MIRAEAMC - MANV30F,LOWVOL-EQ,LOWVOL-EQ,1,0.01
NSE,nse_cm,EQ,LOWVOL1,8632,4,KOTAKMAMC - KOTAKLOVOL,LOWVOL1-EQ,LOWVOL1-EQ,1,0.01
NSE,nse_cm,EQ,LOWVOLIETF,21254,4,ICICI PR NIF LW VL 30 ETF,LOWVOLIETF-EQ,LOWVOLIETF-EQ,1,0.01
NSE,nse_cm,EQ,LTGILTBEES,17700,4,NIP IND ETF LONGTERM GILT,LTGILTBEES-EQ,LTGILTBEES-EQ,1,0.01
NSE,nse_cm,EQ,MAKEINDIA,7979,4,MIRAEAMC - MAMFGETF,MAKEINDIA-EQ,MAKEINDIA-EQ,1,0.01
NSE,nse_cm,EQ,MASPTOP50,5782,4,MIRAEAMC - MASPTOP50,MASPTOP50-EQ,MASPTOP50-EQ,1,0.01
NSE,nse_cm,EQ,LICMFGOLD,25640,4,LIC MF - LIC GOLD ETF,LICMFGOLD-EQ,LICMFGOLD-EQ,1,0.05
NSE,nse_cm,EQ,LICNETFGSC,6062,4,LICNAMC - LICNMFET,LICNETFGSC-EQ,LICNETFGSC-EQ,1,0.01
NSE,nse_cm,EQ,LICNETFN50,11319,4,LICNAMC - LICNFENGP,LICNETFN50-EQ,LICNETFN50-EQ,1,0.01
NSE,nse_cm,EQ,LICNETFSEN,11441,4,LICNAMC - LICNFESGP,LICNETFSEN-EQ,LICNETFSEN-EQ,1,0.01
NSE,nse_cm,EQ,LICNFNHGP,15229,4,LICNAMC - LICNFNHGP,LICNFNHGP-EQ,LICNFNHGP-EQ,1,0.01
NSE,nse_cm,EQ,LICNMID100,22722,4,LICNAMC - LICNMID100,LICNMID100-EQ,LICNMID100-EQ,1,0.01
NSE,nse_cm,EQ,LIQUID,17572,4,MIRAEAMC - LIQUID,LIQUID-EQ,LIQUID-EQ,1,0.01
NSE,nse_cm,EQ,LIQUID1,13950,4,KOTAKMAMC - KOTAKLIQ,LIQUID1-EQ,LIQUID1-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDADD,23407,4,DSPAMC - LIQUIDADD,LIQUIDADD-EQ,LIQUIDADD-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDBEES,11006,4,NIP IND ETF LIQUID BEES,LIQUIDBEES-EQ,LIQUIDBEES-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDBETF,23915,4,BFAM - LIQUIDBETF,LIQUIDBETF-EQ,LIQUIDBETF-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDCASE,21750,4,ZERODHAAMC - LIQUIDCASE,LIQUIDCASE-EQ,LIQUIDCASE-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDETF,1927,4,DSP LIQUID ETF,LIQUIDETF-EQ,LIQUIDETF-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDIETF,4838,4,ICICIPRAMC - ICICILIQ,LIQUIDIETF-EQ,LIQUIDIETF-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDSBI,19705,4,SBIAMC - LIQUIDSBI,LIQUIDSBI-EQ,LIQUIDSBI-EQ,1,0.01
NSE,nse_cm,EQ,LIQUIDSHRI,24374,4,SHRIRAM - LIQUIDSHRI,LIQUIDSHRI-EQ,LIQUIDSHRI-EQ,1,0.01
NSE,nse_cm,EQ,TATAGOLD,21401,4,TATAAML-TATAGOLD,TATAGOLD-EQ,TATAGOLD-EQ,1,0.01
NSE,nse_cm,EQ,TATSILV,21428,4,TATAAML-TATSILV,TATSILV-EQ,TATSILV-EQ,1,0.01
NSE,nse_cm,EQ,TNIDETF,8882,4,TATAAML - TNIDETF,TNIDETF-EQ,TNIDETF-EQ,1,0.01
NSE,nse_cm,EQ,TOP100CASE,24081,4,ZERODHAAMC - TOP100CASE,TOP100CASE-EQ,TOP100CASE-EQ,1,0.01
NSE,nse_cm,EQ,TECH,6462,4,BIRLASLAMC - TECH,TECH-EQ,TECH-EQ,1,0.01
NSE,nse_cm,EQ,UTISXN50,9168,4,UTIAMC - UTISXN50,UTISXN50-EQ,UTISXN50-EQ,1,0.01
NSE,nse_cm,EQ,UTINIFTETF,10511,4,UTIAMC - UTINIFTETF,UTINIFTETF-EQ,UTINIFTETF-EQ,1,0.01
NSE,nse_cm,EQ,UTIBANKETF,22440,4,UTIAMC - UTIBANKETF,UTIBANKETF-EQ,UTIBANKETF-EQ,1,0.01
NSE,nse_cm,EQ,UTINEXT50,21478,4,UTIAMC - UTINEXT50,UTINEXT50-EQ,UTINEXT50-EQ,1,0.01
NSE,nse_cm,EQ,UTISENSETF,10515,4,UTIAMC - UTISENSETF,UTISENSETF-EQ,UTISENSETF-EQ,1,0.01
NSE,nse_cm,EQ,SBIETFCON,5168,4,SBIAMC - SBIETFCON,SBIETFCON-EQ,SBIETFCON-EQ,1,0.01
NSE,nse_cm,EQ,SBIETFIT,740,4,SBIAMC - SBIETFIT,SBIETFIT-EQ,SBIETFIT-EQ,1,0.01
NSE,nse_cm,EQ,SBIETFPB,722,4,SBIAMC - SBIETFPB,SBIETFPB-EQ,SBIETFPB-EQ,1,0.01
NSE,nse_cm,EQ,SBIETFQLTY,7218,4,SBIAMC - SBIETFQLTY,SBIETFQLTY-EQ,SBIETFQLTY-EQ,1,0.01
NSE,nse_cm,EQ,SBINEQWETF,24524,4,SBIAMC - SBINEQWETF,SBINEQWETF-EQ,SBINEQWETF-EQ,1,0.01
NSE,nse_cm,EQ,SBISILVER,24366,4,SBIAMC - SBISILVER,SBISILVER-EQ,SBISILVER-EQ,1,0.01
NSE,nse_cm,EQ,PVTBANIETF,11386,4,ICICIPRAMC - ICICIBANKP,PVTBANIETF-EQ,PVTBANIETF-EQ,1,0.01
NSE,nse_cm,EQ,PVTBANKADD,17576,4,DSPAMC - DSPPVBKETF,PVTBANKADD-EQ,PVTBANKADD-EQ,1,0.01
NSE,nse_cm,EQ,QGOLDHALF,15330,4,QUANTUM GOLD FUND,QGOLDHALF-EQ,QGOLDHALF-EQ,1,0.01
NSE,nse_cm,EQ,QNIFTY,16819,4,QUANTUM NIFTY 50 ETF,QNIFTY-EQ,QNIFTY-EQ,1,0.01
NSE,nse_cm,EQ,QUAL30IETF,17808,4,ICICIPRAMC - ICICIQTY30,QUAL30IETF-EQ,QUAL30IETF-EQ,1,0.01
NSE,nse_cm,EQ,SHARIABEES,17044,4,NIP IND ETF SHARIAH BEES,SHARIABEES-EQ,SHARIABEES-EQ,1,0.01
NSE,nse_cm,EQ,SMALLCAP,22832,4,MIRAEAMC - SMALLCAP,SMALLCAP-EQ,SMALLCAP-EQ,1,0.01
NSE,nse_cm,EQ,SILVRETF,16777,4,MIRAEAMC - MASILVER,SILVRETF-EQ,SILVRETF-EQ,1,0.01
NSE,nse_cm,EQ,SILVERIETF,7942,4,ICICIPRAMC - ICICISILVE,SILVERIETF-EQ,SILVERIETF-EQ,1,0.01
NSE,nse_cm,EQ,SILVER,8003,4,BIRLASLAMC - SILVER,SILVER-EQ,SILVER-EQ,1,0.01
NSE,nse_cm,EQ,SILVER1,13082,4,KOTAKMAMC - KOTAKSILVE,SILVER1-EQ,SILVER1-EQ,1,0.01
NSE,nse_cm,EQ,SILVERADD,10761,4,DSPAMC - DSPSILVETF,SILVERADD-EQ,SILVERADD-EQ,1,0.01
NSE,nse_cm,EQ,SILVERBEES,8080,4,NIPPONAMC - NETFSILVER,SILVERBEES-EQ,SILVERBEES-EQ,1,0.01
NSE,nse_cm,EQ,SILVERETF,15085,4,UTIAMC - SILVERETF,SILVERETF-EQ,SILVERETF-EQ,1,0.01
NSE,nse_cm,EQ,SDL26BEES,3022,4,RELCAPAMC-NETFSDL26,SDL26BEES-EQ,SDL26BEES-EQ,1,0.01
NSE,nse_cm,EQ,SDL24BEES,1143,4,NIPPON INDIA- NIMFXX,SDL24BEES-EQ,SDL24BEES-EQ,1,0.01
NSE,nse_cm,EQ,SENSEXADD,17613,4,DSPAMC - DSPSENXETF,SENSEXADD-EQ,SENSEXADD-EQ,1,0.01
NSE,nse_cm,EQ,SENSEXETF,19224,4,MIRAEAMC - SENSEXETF,SENSEXETF-EQ,SENSEXETF-EQ,1,0.01
NSE,nse_cm,EQ,SENSEXIETF,4378,4,ICICI PRUD SENSEX ETF,SENSEXIETF-EQ,SENSEXIETF-EQ,1,0.01
NSE,nse_cm,EQ,SETF10GILT,17395,4,SBIAMC - SETF10GILT,SETF10GILT-EQ,SETF10GILT-EQ,1,0.01
NSE,nse_cm,EQ,SETFGOLD,17272,4,SBI-ETF GOLD,SETFGOLD-EQ,SETFGOLD-EQ,1,0.01
NSE,nse_cm,EQ,SETFNIF50,10176,4,SBI-ETF NIFTY 50,SETFNIF50-EQ,SETFNIF50-EQ,1,0.01
NSE,nse_cm,EQ,SETFNIFBK,7361,4,SBI-ETF NIFTY BANK,SETFNIFBK-EQ,SETFNIFBK-EQ,1,0.01
NSE,nse_cm,EQ,SETFNN50,7353,4,SBI-ETF NIFTY NEXT 50,SETFNN50-EQ,SETFNN50-EQ,1,0.01
NSE,nse_cm,EQ,ABGSEC,24404,4,BIRLASLAMC - ABGSEC,ABGSEC-EQ,ABGSEC-EQ,1,0.01
NSE,nse_cm,EQ,ABSLBANETF,13987,4,BIRLASLAMC - ABSLBANETF,ABSLBANETF-EQ,ABSLBANETF-EQ,1,0.01
NSE,nse_cm,EQ,ABSLLIQUID,14518,4,BIRLASLAMC - ABSLLIQUID,ABSLLIQUID-EQ,ABSLLIQUID-EQ,1,0.01
NSE,nse_cm,EQ,ABSLNN50ET,7339,4,BIRLASLAMC - ABSLNN50ET,ABSLNN50ET-EQ,ABSLNN50ET-EQ,1,0.01
NSE,nse_cm,EQ,ABSLPSE,23806,4,BIRLASLAMC-ABSLPSE,ABSLPSE-EQ,ABSLPSE-EQ,1,0.01
NSE,nse_cm,EQ,AXISBNKETF,1044,4,AXISAMC - AXISBNKETF,AXISBNKETF-EQ,AXISBNKETF-EQ,1,0.01
NSE,nse_cm,EQ,AXISBPSETF,3530,4,AXISAMC - AXISBPSETF,AXISBPSETF-EQ,AXISBPSETF-EQ,1,0.01
NSE,nse_cm,EQ,AXISCETF,5732,4,AXISAMC - AXISCETF,AXISCETF-EQ,AXISCETF-EQ,1,0.01
NSE,nse_cm,EQ,AXISGOLD,20532,4,AXIS MF - AXIS GOLD ETF,AXISGOLD-EQ,AXISGOLD-EQ,1,0.01
NSE,nse_cm,EQ,AXISHCETF,3608,4,AXISAMC - AXISHCETF,AXISHCETF-EQ,AXISHCETF-EQ,1,0.01
NSE,nse_cm,EQ,AXISILVER,11193,4,AXISAMC - AXISILVER,AXISILVER-EQ,AXISILVER-EQ,1,0.01
NSE,nse_cm,EQ,AXISNIFTY,21252,4,AXISAMC - AXISNIFTY,AXISNIFTY-EQ,AXISNIFTY-EQ,1,0.01
NSE,nse_cm,EQ,AUTOIETF,7844,4,ICICIPRAMC - ICICIAUTO,AUTOIETF-EQ,AUTOIETF-EQ,1,0.01
NSE,nse_cm,EQ,AUTOBEES,7880,4,NIPPONAMC - NETFAUTO,AUTOBEES-EQ,AUTOBEES-EQ,1,0.01
NSE,nse_cm,EQ,ALPHA,7412,4,KOTAKMAMC - KOTAKALPHA,ALPHA-EQ,ALPHA-EQ,1,0.01
NSE,nse_cm,EQ,ALPHAETF,19640,4,MIRAEAMC - ALPHAETF,ALPHAETF-EQ,ALPHAETF-EQ,1,0.01
NSE,nse_cm,EQ,ALPL30IETF,22344,4,ICICIPRAMC - ICICIALPLV,ALPL30IETF-EQ,ALPL30IETF-EQ,1,0.01
NSE,nse_cm,EQ,AXISTECETF,3010,4,AXISAMC - AXISTECETF,AXISTECETF-EQ,AXISTECETF-EQ,1,0.01
NSE,nse_cm,EQ,GOLD1,14858,4,KOTAK GOLD ETF,GOLD1-EQ,GOLD1-EQ,1,0.01
NSE,nse_cm,EQ,GOLDBEES,14428,4,NIP IND ETF GOLD BEES,GOLDBEES-EQ,GOLDBEES-EQ,1,0.01
NSE,nse_cm,EQ,GOLDCASE,22901,4,ZERODHAAMC - GOLDCASE,GOLDCASE-EQ,GOLDCASE-EQ,1,0.01
NSE,nse_cm,EQ,GOLDETF,14286,4,MIRAEAMC - MAGOLDETF,GOLDETF-EQ,GOLDETF-EQ,1,0.01
NSE,nse_cm,EQ,GILT5YBEES,3172,4,RELCAPAMC - NETFGILT5Y,GILT5YBEES-EQ,GILT5YBEES-EQ,1,0.01
NSE,nse_cm,EQ,GOLDETFADD,15356,4,DSPAMC - DSPGOLDETF,GOLDETFADD-EQ,GOLDETFADD-EQ,1,0.01
